Datum,Zahl 1,Zahl 2,Zahl 3,Zahl 4,Zahl 5,Zahl 6,Zusatzzahl,Gesamt - Ausbezahlt,6er - Gewinner,6er - Betrag,6er - Ausbezahlt,5er ZZ - Gewinner,5er ZZ - Betrag,5er ZZ - Ausbezahlt,5er - Gewinner,5er - Betrag,5er - Ausbezahlt,4er ZZ - Gewinner,4er ZZ - Betrag,4er ZZ - Ausbezahlt,4er - Gewinner,4er - Betrag,4er - Ausbezahlt,3er ZZ - Gewinner,3er ZZ - Betrag,3er ZZ - Ausbezahlt,3er - Gewinner,3er - Betrag,3er - Ausbezahlt,ZZ - Gewinner,ZZ - Betrag,ZZ - Ausbezahlt,6er - Pott Start,6er - Pott Bonus
2021-08-15,5,20,21,28,33,35,39,2994663.8,2,989064.5,1978129.0,5,19375.5,96877.5,86,1228.8,105676.8,217,146.1,31703.7,3951,44.5,175819.5,5285,14.9,78746.5,65631,4.8,315028.8,177235,1.2,212682.0,1273564.2,-284499.7
2021-08-13,3,6,19,41,43,45,5,992712.1,DJP,1273564.2,0.0,1,91412.0,91412.0,75,1329.6,99720.0,253,118.2,29904.6,3733,44.5,166118.5,5600,13.3,74480.0,60566,4.9,296773.4,195253,1.2,234303.6,608749.7,664814.5
2021-08-11,1,3,8,28,37,38,4,905000.6,JP,608749.7,0.0,2,41851.5,83703.0,70,1304.4,91308.0,153,179.0,27387.0,3241,46.9,152002.9,4853,14.1,68427.3,52819,5.2,274658.8,172928,1.2,207513.6,,608749.7
2021-08-08,3,17,27,30,40,41,19,3889502.6,2,1233821.3,2467642.6,5,26637.6,133188.0,165,880.5,145282.5,307,141.9,43563.3,5830,41.5,241945.0,7526,14.4,108374.4,90921,4.8,436420.8,260905,1.2,313086.0,1498999.4,-265178.1
2021-08-04,11,14,18,42,44,45,27,1152766.6,DJP,1498999.4,0.0,1,106482.2,106482.2,70,1659.4,116158.0,221,157.6,34829.6,3492,55.4,193456.8,5725,15.2,87020.0,61785,5.6,345996.0,224020,1.2,268824.0,724583.0,774416.4
2021-08-01,8,13,19,20,26,45,9,1075656.0,JP,724583.0,0.0,3,33210.0,99630.0,70,1552.6,108682.0,228,143.0,32604.0,3887,46.6,181134.2,5903,13.8,81461.4,64128,5.1,327052.8,204243,1.2,245091.6,,724583.0
2021-07-28,5,8,9,19,25,37,16,2575521.0,2,735793.3,1471586.6,3,34778.5,104335.5,120,948.5,113820.0,232,147.1,34127.2,5070,37.4,189618.0,6039,14.1,85149.9,74523,4.6,342805.8,195065,1.2,234078.0,712782.0,23011.3
2021-07-25,9,12,17,30,31,43,11,1064400.3,JP,712782.0,0.0,1,98007.5,98007.5,76,1406.8,106916.8,215,149.1,32056.5,3703,48.1,178114.3,5256,15.2,79891.2,61859,5.2,321666.8,206456,1.2,247747.2,,712782.0
2021-07-21,7,12,28,31,35,40,19,3498814.6,1,2255820.6,2255820.6,5,23382.2,116911.0,80,1594.2,127536.0,256,149.4,38246.4,4545,46.7,212251.5,6483,14.7,95300.1,74790,5.1,381429.0,226100,1.2,271320.0,1405556.4,850264.2
2021-07-18,6,11,16,29,44,45,10,1229554.8,DJP,1405556.4,0.0,2,56857.9,113715.8,112,1107.6,124051.2,253,147.0,37191.0,4735,43.6,206446.0,6423,14.4,92491.2,74376,5.0,371880.0,236483,1.2,283779.6,578532.2,827024.2
2021-07-14,10,13,23,34,37,40,17,865677.2,JP,578532.2,0.0,1,79548.1,79548.1,68,1276.1,86774.8,152,171.2,26022.4,2966,48.7,144444.2,4125,15.7,64762.5,46557,5.6,260719.2,169505,1.2,203406.0,,578532.2
2021-07-11,1,8,13,23,30,40,12,2151226.3,1,1204870.5,1204870.5,3,29344.3,88032.9,85,1129.8,96033.0,212,135.9,28810.8,3693,43.3,159906.9,5260,13.6,71536.0,57873,5.0,289365.0,177226,1.2,212671.2,564629.1,640241.4
2021-07-09,4,5,15,28,42,43,23,820927.8,JP,564629.1,0.0,2,38818.2,77636.4,59,1435.4,84688.6,158,160.8,25406.4,3117,45.2,140888.4,4356,14.5,63162.0,51034,5.0,255170.0,144980,1.2,173976.0,,564629.1
2021-07-07,2,5,7,12,25,32,19,1888269.4,1,1000000.0,1000000.0,4,21202.1,84808.4,114,811.5,92511.0,266,104.3,27743.8,4364,35.3,154049.2,6454,10.7,69057.8,62457,4.4,274810.8,154407,1.2,185288.4,,1000000.0
2021-07-04,7,13,23,33,35,40,5,3888471.1,1,2421629.0,2421629.0,1,135012.5,135012.5,142,1037.2,147282.4,291,151.8,44173.8,5723,42.8,244944.4,7957,13.8,109806.6,87686,5.0,438430.0,289327,1.2,347192.4,1439719.3,981909.7
2021-06-30,4,5,11,22,41,44,7,1109417.5,DJP,1439719.3,0.0,6,17049.8,102298.8,86,1297.6,111593.6,312,107.3,33477.6,4250,43.7,185725.0,6803,12.3,83676.9,67298,5.0,336490.0,213463,1.2,256155.6,695725.1,743994.2
2021-06-27,16,20,24,27,30,39,23,1019328.2,JP,695725.1,0.0,5,19132.4,95662.0,75,1391.4,104355.0,172,182.0,31304.0,3621,48.0,173808.0,4678,16.7,78122.6,61306,5.1,312660.6,186180,1.2,223416.0,,695725.1
2021-06-23,4,5,10,36,42,45,19,3465607.8,2,1128951.2,2257902.4,4,28530.0,114120.0,105,1185.6,124488.0,277,134.8,37339.6,4206,49.3,207355.8,6738,13.8,92984.4,71599,5.2,372314.8,215919,1.2,259102.8,1427936.6,-298985.4
2021-06-20,4,7,8,19,23,42,40,1179855.0,DJP,1427936.6,0.0,6,18917.1,113502.6,141,878.1,123812.1,253,146.8,37140.4,5871,35.1,206072.1,5878,15.7,92284.6,83237,4.4,366242.8,200667,1.2,240800.4,602459.4,825477.2
2021-06-16,7,10,21,22,40,43,37,846761.0,JP,602459.4,0.0,2,41419.0,82838.0,62,1457.5,90365.0,150,180.7,27105.0,3299,45.6,150434.4,4015,16.8,67452.0,55318,4.9,271058.2,131257,1.2,157508.4,,602459.4
2021-06-13,1,4,5,13,16,20,3,2735803.8,2,734228.5,1468457.0,2,58765.0,117530.0,147,872.2,128213.4,384,100.1,38438.4,5442,39.2,213326.4,10036,9.5,95342.0,82353,4.6,378823.8,246394,1.2,295672.8,613693.1,120535.4
2021-06-09,3,9,24,38,39,42,29,987978.2,JP,613693.1,0.0,4,45220.4,180881.6,78,1180.1,92047.8,180,153.4,27612.0,3240,47.3,153252.0,4321,15.9,68703.9,54075,5.1,275782.5,158082,1.2,189698.4,,613693.1
2021-06-06,24,27,29,32,35,45,6,1955125.4,1,1000000.0,1000000.0,JP,96498.8,0.0,65,1619.5,105267.5,154,205.0,31570.0,3446,50.9,175401.4,4674,16.8,78523.2,56835,5.5,312592.5,209809,1.2,251770.8,,1000000.0
2021-06-02,10,12,23,26,32,40,16,1938047.5,1,1000000.0,1000000.0,3,29706.6,89119.8,69,1409.0,97221.0,175,166.6,29155.0,3788,42.7,161747.6,4918,14.8,72786.4,58961,4.9,288908.9,165924,1.2,199108.8,,1000000.0
2021-05-30,4,10,17,28,42,44,14,2052881.2,1,1000000.0,1000000.0,2,50574.7,101149.4,79,1396.7,110339.3,237,139.6,33085.2,4422,41.5,183513.0,5761,14.3,82382.3,68102,4.8,326889.6,179602,1.2,215522.4,,1000000.0
2021-05-26,6,8,11,17,21,33,2,1874745.8,2,500000.0,1000000.0,3,27702.5,83107.5,124,731.1,90656.4,267,101.8,27180.6,4577,33.0,151041.0,6526,10.4,67870.4,66271,4.1,271711.1,152649,1.2,183178.8,,500000.0
2021-05-23,1,17,20,32,35,36,19,2893544.5,2,773311.1,1546622.2,1,125247.0,125247.0,79,1729.5,136630.5,216,189.7,40975.2,4326,52.6,227547.6,5764,17.7,102022.8,72957,5.6,408559.2,254950,1.2,305940.0,635734.6,137576.5
2021-05-19,3,4,17,22,27,41,44,902349.6,JP,635734.6,0.0,3,29137.8,87413.4,90,1059.5,95355.0,178,160.7,28604.6,4246,37.4,158800.4,4761,15.0,71415.0,65035,4.4,286154.0,145506,1.2,174607.2,,635734.6
2021-05-16,5,6,8,16,22,42,10,7304632.7,2,2855026.3,5710052.6,2,74729.9,149459.8,163,1000.2,163032.6,403,121.3,48883.9,6548,41.5,271742.0,9940,12.3,122262.0,103678,4.7,487286.6,293261,1.2,351913.2,4623071.8,-1768045.5
2021-05-14,4,8,17,18,38,44,28,1278704.7,5JP,4623071.8,0.0,16,7513.2,120211.2,115,1140.3,131134.5,460,85.5,39330.0,4983,43.8,218255.4,7916,12.4,98158.4,77624,5.0,388120.0,236246,1.2,283495.2,3748807.3,874264.5
2021-05-12,3,4,8,18,27,34,35,1606798.5,4JP,3748807.3,0.0,2,77074.9,154149.8,149,1128.6,168161.4,306,164.8,50428.8,7079,39.5,279620.5,8094,15.5,125457.0,111354,4.5,501093.0,273240,1.2,327888.0,2627717.1,1121090.2
2021-05-09,3,7,16,25,39,45,18,1667651.9,3JP,2627717.1,0.0,3,86906.8,260720.4,161,1002.0,161322.0,317,152.6,48374.2,6471,41.5,268546.5,7660,15.7,120262.0,99228,4.9,486217.2,268508,1.2,322209.6,1552131.3,1075585.8
2021-05-05,20,29,30,40,44,45,19,1107028.4,DJP,1552131.3,0.0,JP,112827.4,0.0,131,939.5,123074.5,235,157.1,36918.5,5154,39.8,205129.2,5407,17.0,91919.0,68190,5.4,368226.0,234801,1.2,281761.2,731568.0,820563.3
2021-05-02,4,6,7,17,18,38,19,1058116.6,JP,731568.0,0.0,7,14370.0,100590.0,90,1219.2,109728.0,257,128.0,32896.0,4332,42.2,182810.4,6601,12.4,81852.4,69106,4.7,324798.2,187868,1.2,225441.6,,731568.0
2021-04-28,9,11,12,14,24,26,22,1917394.5,1,1000000.0,1000000.0,1,87860.2,87860.2,101,948.9,95838.9,300,95.8,28740.0,4447,35.9,159647.3,5709,12.5,71362.5,64480,4.4,283712.0,158528,1.2,190233.6,,1000000.0
2021-04-25,9,11,13,14,37,38,26,4164942.6,2,1321686.4,2643372.8,1,142336.0,142336.0,109,1424.5,155270.5,292,159.5,46574.0,4820,53.6,258352.0,7322,15.9,116419.8,83981,5.5,461895.5,283935,1.2,340722.0,1608201.8,-286515.4
2021-04-21,11,13,15,16,38,39,7,1230013.2,DJP,1608201.8,0.0,1,112616.8,112616.8,80,1535.6,122848.0,204,180.6,36842.4,3871,52.8,204388.8,5904,15.6,92102.4,66083,5.6,370064.8,242625,1.2,291150.0,789170.2,819031.6
2021-04-18,3,15,21,22,29,32,17,1158344.4,JP,789170.2,0.0,1,108510.9,108510.9,102,1160.5,118371.0,242,146.7,35501.4,4775,41.3,197207.5,6398,13.8,88292.4,74488,4.7,350093.6,216973,1.2,260367.6,,789170.2
2021-04-14,3,4,6,12,40,43,45,4733551.0,1,3224057.7,3224057.7,2,72219.6,144439.2,141,1117.5,157567.5,328,144.1,47264.8,5910,44.4,262404.0,7619,15.5,118094.5,99859,4.7,469337.3,258655,1.2,310386.0,2173589.7,1050468.0
2021-04-11,1,4,7,17,36,38,6,1298069.6,3JP,2173589.7,0.0,2,104932.4,209864.8,91,1343.4,122249.4,244,150.3,36673.2,4494,45.3,203578.2,6476,14.1,91311.6,74584,4.9,365461.6,224109,1.2,268930.8,1358561.5,815028.2
2021-04-09,9,16,20,21,33,37,31,917919.5,DJP,1358561.5,0.0,JP,97798.5,0.0,83,1285.4,106688.2,180,177.8,32004.0,3947,45.0,177615.0,4623,17.3,79977.9,63422,5.0,317110.0,170437,1.2,204524.4,647299.0,711262.5
2021-04-07,12,17,26,27,43,44,2,948807.0,JP,647299.0,0.0,1,89003.6,89003.6,65,1493.7,97090.5,209,139.3,29113.7,3671,44.0,161524.0,5116,14.2,72647.2,60310,4.8,289488.0,174950,1.2,209940.0,,647299.0
2021-04-04,11,18,30,31,44,45,3,5738718.0,1,3838710.3,3838710.3,9,19342.1,174078.9,109,1742.2,189899.8,366,155.6,56949.6,5954,53.1,316157.4,9464,15.0,141960.0,101317,5.6,567375.2,377989,1.2,453586.8,2572677.8,1266032.5
2021-03-31,1,2,13,18,22,42,39,1380161.7,3JP,2572677.8,0.0,4,32532.6,130130.4,89,1595.0,141955.0,258,165.0,42570.0,4777,49.5,236461.5,6254,17.0,106318.0,81586,5.2,424247.2,248733,1.2,298479.6,1626272.0,946405.8
2021-03-28,3,11,24,27,29,45,35,1356326.4,DJP,1626272.0,0.0,1,130294.2,130294.2,120,1184.4,142128.0,258,165.2,42621.6,5825,40.6,236495.0,6648,16.0,106368.0,92218,4.6,424202.8,228514,1.2,274216.8,678677.3,947594.7
2021-03-24,4,6,8,13,19,27,15,978992.5,JP,678677.3,0.0,2,46659.0,93318.0,168,605.9,101791.2,278,109.8,30524.4,5723,29.6,169400.8,5639,13.5,76126.5,76074,4.0,304296.0,169613,1.2,203535.6,,678677.3
2021-03-21,8,26,35,39,40,45,21,6949544.4,2,2408196.3,4816392.6,3,66400.9,199202.7,145,1498.7,217311.5,602,108.2,65136.4,7716,46.9,361880.4,10826,15.0,162390.0,125763,5.2,653967.6,394386,1.2,473263.2,3367644.1,-959447.8
2021-03-17,6,10,18,21,32,33,29,1571208.9,4JP,3367644.1,0.0,5,29779.4,148897.0,142,1143.8,162419.6,401,121.5,48721.5,5955,45.4,270357.0,8534,14.2,121182.8,96437,5.0,482185.0,281205,1.2,337446.0,2284756.1,1082888.0
2021-03-14,15,16,18,23,25,35,34,1203904.9,3JP,2284756.1,0.0,1,114969.5,114969.5,88,1425.2,125417.6,213,176.6,37615.8,4091,51.0,208641.0,5529,17.0,93993.0,69298,5.4,374209.2,207549,1.2,249058.8,1448613.7,836142.4
2021-03-12,4,17,27,32,39,45,34,1067079.0,DJP,1448613.7,0.0,1,103044.8,103044.8,101,1112.9,112402.9,244,138.2,33720.8,4551,41.1,187046.1,5756,14.6,84037.6,69545,4.8,333816.0,177509,1.2,213010.8,699196.3,749417.4
2021-03-10,5,13,25,26,37,40,15,1020087.9,JP,699196.3,0.0,6,16023.2,96139.2,69,1519.9,104873.1,203,154.9,31444.7,3431,50.9,174637.9,5051,15.5,78290.5,57455,5.5,316002.5,182250,1.2,218700.0,,699196.3
2021-03-07,11,14,15,18,25,32,36,4454848.7,1,2843304.4,2843304.4,4,38631.0,154524.0,123,1370.5,168571.5,249,203.0,50547.0,5592,50.2,280718.4,7345,17.2,126334.0,92867,5.4,501481.8,274473,1.2,329367.6,1719492.3,1123812.1
2021-03-03,1,6,7,13,17,37,45,1275015.5,DJP,1719492.3,0.0,1,121960.8,121960.8,132,1007.9,133042.8,393,101.5,39889.5,5957,37.2,221600.4,7196,13.8,99304.8,86498,4.6,397890.8,217772,1.2,261326.4,832504.6,886987.7
2021-02-28,10,13,20,27,33,35,36,1187713.1,JP,832504.6,0.0,3,38156.4,114469.2,99,1261.3,124868.7,206,181.8,37450.8,4864,42.7,207692.8,5687,16.4,93266.8,77006,4.8,369628.8,200280,1.2,240336.0,,832504.6
2021-02-24,7,11,19,27,41,45,33,2052183.5,1,1000000.0,1000000.0,2,49849.3,99698.6,102,1066.2,108752.4,233,140.0,32620.0,4465,40.5,180832.5,5958,13.6,81028.8,70180,4.6,322828.0,188686,1.2,226423.2,,1000000.0
2021-02-21,10,21,26,35,40,45,14,9476618.2,2,3420048.1,6840096.2,3,83183.8,249551.4,219,1243.0,272217.0,569,143.5,81651.5,10112,44.8,453017.6,13204,15.4,203341.6,159931,5.1,815648.1,467579,1.2,561094.8,5025176.9,-1605128.8
2021-02-17,7,8,13,14,19,43,20,2024776.2,5JP,5025176.9,0.0,12,15914.5,190974.0,157,1326.9,208323.3,377,165.7,62468.9,7739,44.8,346707.2,9808,15.9,155947.2,125164,5.0,625820.0,362113,1.2,434535.6,3636274.0,1388902.9
2021-02-14,7,25,31,32,37,41,26,1448876.9,4JP,3636274.0,0.0,3,44381.5,133144.5,83,1749.9,145241.7,295,147.7,43571.5,4636,52.2,241999.2,6189,17.6,108926.4,75340,5.8,436972.0,282518,1.2,339021.6,2667950.0,968324.0
2021-02-12,3,9,23,28,39,42,41,1257799.5,3JP,2667950.0,0.0,2,60504.5,121009.0,129,1023.3,132005.7,238,166.3,39579.4,5488,40.0,219520.0,5944,16.6,98670.4,86135,4.6,396221.0,208995,1.2,250794.0,1787884.3,880065.7
2021-02-10,20,26,27,28,29,41,44,1335170.0,DJP,1787884.3,0.0,2,64127.5,128255.0,106,1319.9,139909.4,244,172.0,41968.0,5078,45.9,233080.2,6129,17.1,104805.9,79047,5.3,418949.1,223502,1.2,268202.4,855120.5,932763.8
2021-02-07,18,20,32,34,40,45,2,1284346.0,JP,855120.5,0.0,1,117579.0,117579.0,81,1583.5,128263.5,206,186.7,38460.2,4183,51.1,213751.3,5766,16.6,95715.6,68750,5.6,385000.0,254647,1.2,305576.4,,855120.5
2021-02-03,12,22,23,26,32,34,14,13806363.1,2,5001911.8,10003823.6,10,36086.3,360863.0,285,1381.2,393642.0,865,136.5,118072.5,14380,45.6,655728.0,21206,13.9,294763.4,234947,5.0,1174735.0,670613,1.2,804735.6,7379363.8,-2377452.0
2021-01-31,3,5,25,27,28,40,43,2744116.4,6JP,7379363.8,0.0,9,29267.5,263407.5,239,1202.3,287349.7,536,160.8,86188.8,10860,44.0,477840.0,14111,15.2,214487.2,177787,4.8,853377.6,467888,1.2,561465.6,5463672.1,1915691.7
2021-01-27,4,5,17,21,27,42,2,2106592.2,5JP,5463672.1,0.0,5,39652.6,198263.0,251,861.7,216286.7,527,123.1,64873.7,10152,35.5,360396.0,12077,13.4,161831.8,141341,4.6,650168.6,378977,1.2,454772.4,4021756.4,1441915.7
2021-01-24,5,10,17,27,31,42,2,2080381.7,4JP,4021756.4,0.0,9,35843.6,322592.4,207,963.3,199403.1,455,131.4,59787.0,8310,39.9,331569.0,11036,13.5,148986.0,126262,4.7,593431.4,353844,1.2,424612.8,2692391.7,1329364.7
2021-01-20,5,14,20,24,27,42,45,1333215.3,3JP,2692391.7,0.0,JP,139805.0,0.0,119,1281.6,152510.4,241,189.8,45741.8,5586,45.5,254163.0,6701,17.0,113917.0,90061,5.1,459311.1,256310,1.2,307572.0,1675627.6,1016764.1
2021-01-17,4,5,14,17,32,33,27,1442057.1,DJP,1675627.6,0.0,2,67676.2,135352.4,109,1354.6,147651.4,296,149.6,44281.6,5381,45.7,245911.7,8334,13.2,110008.8,87876,5.0,439380.0,266226,1.2,319471.2,691245.7,984381.9
2021-01-13,6,8,23,28,32,44,35,982466.4,JP,691245.7,0.0,4,23761.5,95046.0,69,1502.7,103686.3,220,141.3,31086.0,3873,44.6,172735.8,5120,15.1,77312.0,62611,4.9,306793.9,163172,1.2,195806.4,,691245.7
2021-01-10,4,5,8,18,29,34,23,3744978.6,1,2457106.6,2457106.6,3,40618.5,121855.5,100,1329.3,132930.0,283,140.9,39874.7,5073,43.6,221182.8,7005,14.2,99471.0,83460,4.8,400608.0,226625,1.2,271950.0,1570884.4,886222.2
2021-01-08,4,20,22,24,27,29,31,1227255.7,DJP,1570884.4,0.0,1,118047.0,118047.0,181,711.4,128763.4,220,175.6,38632.0,4929,43.5,214411.5,5846,16.5,96459.0,76720,5.0,383600.0,206119,1.2,247342.8,712360.3,858524.1
2021-01-06,10,13,18,30,39,45,28,1045269.0,JP,712360.3,0.0,2,48974.7,97949.4,72,1484.0,106848.0,229,139.9,32037.1,3620,49.1,177742.0,5297,15.1,79984.7,60046,5.3,318243.8,193720,1.2,232464.0,,712360.3
2021-01-03,4,5,12,16,26,40,39,3198948.3,1,1799701.7,1799701.7,2,66549.6,133099.2,135,1075.5,145192.5,324,134.4,43545.6,6311,38.3,241711.3,7539,14.4,108561.6,96376,4.5,433692.0,244537,1.2,293444.4,831707.5,967994.2
2020-12-30,3,6,14,35,40,42,11,1234437.3,JP,831707.5,0.0,2,57179.8,114359.6,109,1144.5,124750.5,220,170.1,37422.0,4063,51.1,207619.3,6022,15.5,93341.0,69749,5.3,369669.7,239396,1.2,287275.2,,831707.5
2020-12-27,16,18,19,24,28,32,42,11731011.6,1,9165954.0,9165954.0,3,81537.5,244612.5,229,1165.2,266830.8,556,143.9,80008.4,9731,45.7,444706.7,12596,15.8,199016.8,154426,5.2,803015.2,439056,1.2,526867.2,7386953.7,1779000.3
2020-12-23,7,12,23,24,31,38,22,2956294.0,6JP,7386953.7,0.0,11,25184.2,277026.2,225,1343.1,302197.5,570,159.0,90630.0,11367,44.3,503558.1,14329,15.8,226398.2,178276,5.1,909207.6,539397,1.2,647276.4,5372211.4,2014742.3
2020-12-20,10,12,16,27,39,42,45,2191575.5,5JP,5372211.4,0.0,3,69716.1,209148.3,163,1399.7,228151.1,437,156.6,68434.2,8680,43.8,380184.0,10770,15.8,170166.0,138303,4.9,677684.7,381506,1.2,457807.2,3851131.3,1521080.1
2020-12-16,5,11,12,19,21,41,42,1689890.1,4JP,3851131.3,0.0,4,40457.6,161830.4,174,1014.6,176540.4,358,147.9,52948.2,7525,39.1,294227.5,8349,15.8,131914.2,117054,4.5,526743.0,288072,1.2,345686.4,2674182.6,1176948.7
2020-12-13,17,19,22,24,29,43,1,1579558.8,3JP,2674182.6,0.0,7,21167.3,148171.1,116,1393.4,161634.4,302,160.5,48471.0,5583,48.2,269100.6,7399,16.3,120603.7,93050,5.2,483860.0,289765,1.2,347718.0,1596571.8,1077610.8
2020-12-09,1,4,6,9,23,42,41,1139095.7,DJP,1596571.8,0.0,2,54877.3,109754.6,108,1108.6,119728.8,242,148.4,35912.8,5463,36.5,199399.5,5182,17.3,89648.6,82818,4.3,356117.4,190445,1.2,228534.0,798355.7,798216.1
2020-12-06,4,10,12,20,40,41,2,1167626.9,JP,798355.7,0.0,2,54886.9,109773.8,99,1209.6,119750.4,277,129.6,35899.2,4698,42.4,199195.2,7193,12.4,89193.2,73711,4.9,361183.9,210526,1.2,252631.2,,798355.7
2020-12-02,11,14,24,27,28,34,23,2793023.8,1,1581235.9,1581235.9,1,114342.0,114342.0,105,1187.9,124729.5,248,150.8,37398.4,4687,44.3,207634.1,6443,14.5,93423.5,75182,5.0,375910.0,215292,1.2,258350.4,749657.7,831578.2
2020-11-29,5,15,26,32,33,35,30,1083776.8,JP,749657.7,0.0,3,34359.3,103077.9,100,1124.4,112440.0,256,131.7,33715.2,4917,38.1,187337.7,5695,14.8,84286.0,68352,4.9,334924.8,189996,1.2,227995.2,,749657.7
2020-11-25,10,13,15,26,33,39,35,1895776.0,1,1000000.0,1000000.0,3,29039.3,87117.9,93,1021.9,95036.7,203,140.4,28501.2,3827,41.3,158055.1,4878,14.6,71218.8,59857,4.7,281327.9,145432,1.2,174518.4,,1000000.0
2020-11-22,18,22,36,40,42,45,2,2143491.4,2,500000.0,1000000.0,1,104978.7,104978.7,70,1636.0,114520.0,192,178.9,34348.8,3647,52.3,190738.1,4962,17.3,85842.6,60960,5.6,341376.0,226406,1.2,271687.2,,500000.0
2020-11-18,7,16,25,30,33,39,26,8382509.4,2,3047867.6,6095735.2,4,53883.7,215534.8,191,1231.0,235121.0,545,129.4,70523.0,8483,46.1,391066.3,12386,14.2,175881.2,136477,5.1,696032.7,418846,1.2,502615.2,4528208.6,-1480341.0
2020-11-15,12,16,29,34,35,45,22,1503716.9,5JP,4528208.6,0.0,2,70615.8,141231.6,85,1812.5,154062.5,243,190.2,46218.6,4846,52.9,256353.4,7056,16.3,115012.8,82780,5.6,463568.0,272725,1.2,327270.0,3501068.8,1027139.8
2020-11-13,1,4,5,24,42,45,26,1534128.3,4JP,3501068.8,0.0,2,72013.6,144027.2,128,1227.5,157120.0,288,163.6,47116.8,5695,45.9,261400.5,7929,14.8,117349.2,93627,5.0,468135.0,282483,1.2,338979.6,2453597.7,1047471.1
2020-11-11,7,16,20,31,38,41,1,1390316.1,3JP,2453597.7,0.0,3,43225.7,129677.1,99,1428.9,141461.1,253,167.7,42428.1,4748,49.6,235500.8,6228,17.0,105876.0,77230,5.5,424765.0,258840,1.2,310608.0,1510489.6,943108.1
2020-11-08,18,28,31,35,44,45,26,1324260.9,DJP,1510489.6,0.0,6,20439.4,122636.4,92,1454.1,133777.2,197,203.7,40128.9,4224,52.7,222604.8,5856,17.1,100137.6,69246,5.8,401626.8,252791,1.2,303349.2,618587.7,891901.9
2020-11-04,6,17,26,28,36,45,11,921209.8,JP,618587.7,0.0,2,42527.9,85055.8,85,1091.6,92786.0,201,138.4,27818.4,3423,45.1,154377.3,4853,14.3,69397.9,55452,5.0,277260.0,178762,1.2,214514.4,,618587.7
2020-11-01,1,4,5,8,28,29,39,2066557.2,1,1000000.0,1000000.0,2,51017.9,102035.8,145,767.6,111302.0,211,158.2,33380.2,5890,31.4,184946.0,5491,15.2,83463.2,82470,4.0,329880.0,184625,1.2,221550.0,,1000000.0
2020-10-28,4,8,10,15,18,35,42,2480652.2,1,1446969.5,1446969.5,3,33019.3,99057.9,75,1440.8,108060.0,191,169.7,32412.7,4329,41.6,180086.4,5014,16.1,80725.4,69021,4.7,324398.7,174118,1.2,208941.6,726546.4,720423.1
2020-10-25,1,3,5,10,39,40,19,1045290.5,JP,726546.4,0.0,4,24975.0,99900.0,98,1112.0,108976.0,292,111.9,32674.8,4494,40.4,181557.6,6981,11.7,81677.7,73562,4.4,323672.8,180693,1.2,216831.6,,726546.4
2020-10-21,3,11,19,25,28,38,34,1868326.9,1,1000000.0,1000000.0,1,83707.6,83707.6,106,861.4,91308.4,175,156.5,27387.5,3917,38.8,151979.6,4121,16.6,68408.6,58612,4.6,269615.2,146600,1.2,175920.0,,1000000.0
2020-10-18,10,15,22,35,43,45,2,2872141.3,2,765055.5,1530111.0,3,41709.6,125128.8,99,1378.8,136501.2,271,151.1,40948.1,4958,45.8,227076.4,6486,15.7,101830.2,77204,5.3,409181.2,251137,1.2,301364.4,620082.2,144973.3
2020-10-14,4,7,9,10,19,42,8,919634.8,JP,620082.2,0.0,3,28420.4,85261.2,100,930.1,93010.0,335,83.2,27872.0,4878,31.7,154632.6,6692,10.4,69596.8,66381,4.2,278800.2,175385,1.2,210462.0,,620082.2
2020-10-11,5,16,18,24,34,42,20,2074577.1,1,1000000.0,1000000.0,1,101545.2,101545.2,77,1438.6,110772.2,204,162.9,33231.6,3804,48.5,184494.0,5181,16.0,82896.0,62277,5.3,330068.1,192975,1.2,231570.0,,1000000.0
2020-10-07,3,7,9,13,17,26,18,1914436.4,1,1000000.0,1000000.0,4,21981.7,87926.8,193,496.9,95901.7,289,99.5,28755.5,6500,24.5,159250.0,5783,12.4,71709.2,80328,3.6,289180.8,151427,1.2,181712.4,,1000000.0
2020-10-04,10,14,16,27,30,40,38,4060720.7,1,2573740.5,2573740.5,3,47685.7,143057.1,160,975.3,156048.0,338,138.5,46813.0,6515,39.9,259948.5,7552,15.4,116300.8,97062,4.8,465897.6,249096,1.2,298915.2,1533324.4,1040416.1
2020-09-30,2,7,11,22,28,39,40,1149566.1,DJP,1533324.4,0.0,1,110207.8,110207.8,134,897.2,120224.8,227,158.8,36047.6,5482,36.5,200093.0,5893,15.3,90162.9,82290,4.4,362076.0,192295,1.2,230754.0,731813.0,801511.4
2020-09-27,3,6,8,11,32,39,27,1159868.4,JP,731813.0,0.0,2,94552.5,189105.0,80,1372.1,109768.0,285,115.5,32917.5,4708,38.8,182670.4,6973,11.8,82281.4,73045,4.5,328702.5,195353,1.2,234423.6,,731813.0
2020-09-23,4,8,11,21,39,45,14,1835217.6,2,500000.0,1000000.0,JP,88480.7,0.0,92,1049.1,96517.2,207,139.8,28938.6,4209,38.2,160783.8,4778,15.1,72147.8,64074,4.5,288333.0,157081,1.2,188497.2,,500000.0
